experiment,language,qid,query_en,query_used,expanded_query,stage,rank,doc_id,retrieval_score,cross_encoder_score
tqe_only,indonesian,q20601,removing columnsns in data frame python,hapus kolom dalam dataframe python delete data column database error row update,,retrieval_only,7,d6976,0.8626872301101685,
tqe_only,indonesian,q20601,removing columnsns in data frame python,hapus kolom dalam dataframe python delete data column database error row update,,retrieval_only,8,d13976,0.8626872301101685,
tqe_only,indonesian,q20601,removing columnsns in data frame python,hapus kolom dalam dataframe python delete data column database error row update,,retrieval_only,9,d955,0.8580420613288879,
tqe_only,indonesian,q20601,removing columnsns in data frame python,hapus kolom dalam dataframe python delete data column database error row update,,retrieval_only,10,d10995,0.8580420613288879,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,1,d14061,0.8592525720596313,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,2,d18503,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,3,d18243,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,4,d17517,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,5,d17670,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,6,d17279,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,7,d19419,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,8,d18635,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,9,d19592,0.8575313687324524,
tqe_only,indonesian,q20602,python array to torch tensor,array ke torch tensor python array error string row query,,retrieval_only,10,d17793,0.8575313687324524,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,1,d11823,0.8592719435691833,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,2,d6328,0.851311445236206,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,3,d4314,0.851311445236206,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,4,d12234,0.8505787253379822,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,5,d5833,0.8416447639465332,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,6,d13830,0.8416447639465332,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,7,d20479,0.8416447639465332,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,8,d12194,0.8416447639465332,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,9,d5831,0.8416447639465332,
tqe_only,indonesian,q20603,how to turn a list into a csv python,cara ubah list menjadi csv python list update write database error,,retrieval_only,10,d7121,0.8416447639465332,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,1,d16124,0.8553891181945801,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,2,d4625,0.8553891181945801,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,3,d11824,0.8553891181945801,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,4,d3163,0.8553891181945801,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,5,d18007,0.8457239866256714,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,6,d16003,0.8450881838798523,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,7,d4223,0.8450881838798523,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,8,d10619,0.8441324830055237,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,9,d6895,0.8441324830055237,
tqe_only,indonesian,q20604,how do i unzip file in python,cara unzip file di python file update query write error,,retrieval_only,10,d14184,0.8441324830055237,
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,1,d20105,0.8970985412597656,4.077003479003906
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,2,d3146,0.8735260367393494,0.18841014802455902
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,3,d3543,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,4,d6447,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,5,d1629,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,6,d3698,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,7,d5255,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,8,d5253,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,9,d2012,0.8711676597595215,0.061280399560928345
rerank_only,english,q20105,sort by a token in string python,sort by a token in string python,,reranked,10,d981,0.8711676597595215,0.061280399560928345
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,1,d14140,0.8534671068191528,1.8582429885864258
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,2,d1292,0.8534671068191528,1.8582429885864258
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,3,d11546,0.8534671068191528,1.8582429885864258
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,4,d4783,0.8573789000511169,-1.2274973392486572
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,5,d9827,0.8560608625411987,-1.6827841997146606
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,6,d3694,0.8560608625411987,-1.6827841997146606
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,7,d10682,0.8560608625411987,-1.6827841997146606
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,8,d3690,0.8560608625411987,-1.6827841997146606
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,9,d11252,0.8560608625411987,-1.6827841997146606
rerank_only,english,q20106,python check file is readonly,python check file is readonly,,reranked,10,d10383,0.8560608625411987,-1.6827841997146606
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,1,d17884,0.9033573269844055,3.469338893890381
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,2,d18762,0.9033573269844055,3.469338893890381
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,3,d17161,0.9033573269844055,3.469338893890381
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,4,d18254,0.9033573269844055,3.469338893890381
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,5,d17860,0.9033573269844055,3.469338893890381
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,6,d4563,0.8789434432983398,3.169159412384033
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,7,d6285,0.8789434432983398,3.169159412384033
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,8,d11491,0.8789434432983398,3.169159412384033
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,9,d12345,0.8789434432983398,3.169159412384033
rerank_only,english,q20107,declaring empty numpy array in python,declaring empty numpy array in python,,reranked,10,d19627,0.8789434432983398,3.169159412384033
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,1,d12157,0.893689751625061,4.508671283721924
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,2,d8132,0.893689751625061,4.508671283721924
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,3,d14760,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,4,d9830,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,5,d4094,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,6,d11869,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,7,d2157,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,8,d4962,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,9,d175,0.8784399032592773,2.6784465312957764
rerank_only,english,q20108,test for iterable is string in python,test for iterable is string in python,,reranked,10,d9248,0.8784399032592773,2.6784465312957764
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,1,d20109,0.9001544713973999,2.288182020187378
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,2,d5507,0.8587273955345154,-0.9552174210548401
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,3,d14887,0.8587273955345154,-0.9552174210548401
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,4,d12498,0.8695067167282104,-3.1339004039764404
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,5,d18976,0.8529624938964844,-3.501600742340088
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,6,d18884,0.8529624938964844,-3.501600742340088
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,7,d19070,0.8529624938964844,-3.501600742340088
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,8,d17571,0.8529624938964844,-3.501600742340088
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,9,d17763,0.8529624938964844,-3.501600742340088
rerank_only,english,q20109,python print results of query loop,python print results of query loop,,reranked,10,d19454,0.8529624342918396,-3.501600742340088
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,1,d14035,0.8736226558685303,0.9878408908843994
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,2,d9869,0.8736226558685303,0.9878408908843994
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,3,d12132,0.8469932079315186,-2.518287181854248
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,4,d12718,0.8469932079315186,-2.518287181854248
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,5,d531,0.8469932079315186,-2.518287181854248
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,6,d8831,0.8469932079315186,-2.518287181854248
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,7,d12234,0.8307852745056152,-4.690324783325195
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,8,d20110,0.8558128476142883,-5.581936836242676
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,9,d10481,0.8558128476142883,-5.581936836242676
rerank_only,english,q20110,how to save header of fits file to export python,how to save header of fits file to export python,,reranked,10,d10028,0.8558128476142883,-5.581936836242676
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,1,d1605,0.87875896692276,-3.420358896255493
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,2,d12199,0.87875896692276,-3.420358896255493
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,3,d7137,0.87875896692276,-3.420358896255493
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,4,d20111,0.8621456623077393,-3.6099677085876465
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,5,d18861,0.8679254651069641,-4.426133155822754
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,6,d2997,0.8573411703109741,-5.927694320678711
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,7,d8249,0.8573411703109741,-5.927694320678711
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,8,d8175,0.8573411703109741,-5.927694320678711
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,9,d932,0.8573411703109741,-5.927694320678711
rerank_only,english,q20111,python calc page align,python calc page align,,reranked,10,d10785,0.8573411703109741,-5.927694320678711
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,1,d2484,0.891228973865509,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,2,d13952,0.891228973865509,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,3,d7314,0.891228973865509,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,4,d14078,0.8912289142608643,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,5,d12388,0.8912289142608643,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,6,d16508,0.8912289142608643,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,7,d10097,0.8912289142608643,5.714756965637207
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,8,d17281,0.8941450715065002,5.023393154144287
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,9,d18350,0.8941450715065002,5.023393154144287
rerank_only,english,q20112,python numpy array as float,python numpy array as float,,reranked,10,d10099,0.9036497473716736,4.031046390533447
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,1,d2151,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,2,d11638,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,3,d747,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,4,d16265,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,5,d5729,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,6,d5559,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,7,d5727,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,8,d7555,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,9,d7566,0.8935495018959045,3.719048023223877
rerank_only,english,q20113,input string that replaces occurences python,input string that replaces occurences python,,reranked,10,d8830,0.8935495018959045,3.719048023223877
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,1,d3012,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,2,d12462,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,3,d5137,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,4,d13785,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,5,d7254,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,6,d7256,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,7,d6979,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,8,d4140,0.8887573480606079,-2.442295551300049
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,9,d17770,0.8691449761390686,-2.983713150024414
rerank_only,english,q20114,python check all items in list are ints,python check all items in list are ints,,reranked,10,d17680,0.8691449761390686,-2.983713150024414
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,1,d7822,0.8481042981147766,0.5198139548301697
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,2,d13772,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,3,d11706,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,4,d11661,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,5,d9681,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,6,d12227,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,7,d1348,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,8,d15896,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,9,d20115,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20115,how to save variable to text file python,how to save variable to text file python,,reranked,10,d13675,0.8935885429382324,-0.05031098425388336
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,1,d17148,0.8385341167449951,-1.5668892860412598
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,2,d17895,0.8385341167449951,-1.5668892860412598
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,3,d2654,0.846160352230072,-1.9929118156433105
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,4,d9741,0.8688948750495911,-2.6437768936157227
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,5,d4586,0.8688948750495911,-2.6437768936157227
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,6,d5094,0.8688948750495911,-2.6437768936157227
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,7,d5605,0.8688948750495911,-2.6437768936157227
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,8,d13755,0.8688948750495911,-2.6437768936157227
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,9,d1351,0.8688948750495911,-2.6437768936157227
rerank_only,english,q20116,how to skip an index in a for loop python,how to skip an index in a for loop python,,reranked,10,d10401,0.8491382598876953,-5.4389801025390625
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,1,d14584,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,2,d3696,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,3,d6310,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,4,d15028,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,5,d15198,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,6,d11133,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,7,d8073,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,8,d8358,0.8700631856918335,1.242315411567688
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,9,d8837,0.8573457598686218,0.8511818647384644
rerank_only,english,q20117,how to create a tokenization code in python,how to create a tokenization code in python,,reranked,10,d10307,0.8707454800605774,0.1030421182513237
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,1,d8062,0.8321901559829712,2.905695915222168
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,2,d14817,0.8321901559829712,2.905695915222168
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,3,d834,0.8321901559829712,2.905695915222168
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,4,d15097,0.8321901559829712,2.905695915222168
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,5,d18901,0.8457381725311279,1.4249149560928345
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,6,d3960,0.8521299958229065,-1.3990838527679443
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,7,d9653,0.8521299958229065,-1.3990838527679443
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,8,d18271,0.830933153629303,-3.4229607582092285
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,9,d20118,0.830933153629303,-3.4229607582092285
rerank_only,english,q20118,python raise without parentheses,python raise without parentheses,,reranked,10,d8161,0.8279702663421631,-4.120158672332764
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,1,d17673,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,2,d17335,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,3,d17079,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,4,d17838,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,5,d18163,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,6,d19558,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,7,d19239,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,8,d17016,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,9,d18041,0.8724786639213562,0.4839915633201599
rerank_only,english,q20119,how to seperate list with commas python,how to seperate list with commas python,,reranked,10,d16861,0.8724786639213562,0.4839915633201599
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,1,d7789,0.8873705863952637,2.845672130584717
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,2,d4393,0.8873705863952637,2.845672130584717
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,3,d5758,0.8873705863952637,2.845672130584717
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,4,d6556,0.8655441999435425,1.6889833211898804
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,5,d8299,0.875362753868103,1.5249372720718384
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,6,d5150,0.875362753868103,1.5249372720718384
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,7,d11702,0.875362753868103,1.5249372720718384
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,8,d7622,0.875362753868103,1.5249372720718384
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,9,d12781,0.875362753868103,1.5249372720718384
rerank_only,english,q20120,python asynchronous function call return,python asynchronous function call return,,reranked,10,d1889,0.875362753868103,1.5249372720718384
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,1,d12607,0.8804994821548462,5.292019367218018
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,2,d13900,0.8937707543373108,4.691349029541016
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,3,d5040,0.8759440183639526,3.5181641578674316
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,4,d12537,0.8721967935562134,2.933565855026245
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,5,d4373,0.8721967935562134,2.933565855026245
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,6,d8575,0.8721967935562134,2.933565855026245
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,7,d12841,0.8721966743469238,2.933565855026245
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,8,d2521,0.8721966743469238,2.933565855026245
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,9,d2190,0.8721966743469238,2.933565855026245
rerank_only,english,q20121,how to make a seconds to time in python,how to make a seconds to time in python,,reranked,10,d19750,0.8721966743469238,2.933565855026245
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,1,d172,0.8619955778121948,2.7372660636901855
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,2,d9153,0.8619955778121948,2.7372660636901855
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,3,d3637,0.8619955778121948,2.7372660636901855
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,4,d6069,0.86395263671875,1.942665934562683
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,5,d16785,0.8661590814590454,0.6049148440361023
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,6,d18843,0.8661590814590454,0.6049148440361023
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,7,d16536,0.8714230060577393,0.00960729643702507
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,8,d14421,0.8714230060577393,0.00960729643702507
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,9,d4981,0.8714230060577393,0.00960729643702507
rerank_only,english,q20122,python cast true or false as numbers,python cast true or false as numbers,,reranked,10,d9859,0.8714230060577393,0.00960729643702507
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,1,d17861,0.9075618386268616,5.3204803466796875
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,2,d12537,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,3,d4373,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,4,d19750,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,5,d2521,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,6,d2190,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,7,d8575,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,8,d12841,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,9,d8871,0.8919764161109924,4.415231704711914
rerank_only,english,q20123,add milliseconds to datetime python,add milliseconds to datetime python,,reranked,10,d10580,0.9016344547271729,3.294621467590332
rerank_only,english,q20124,how to read the last n lines of a program on python,how to read the last n lines of a program on python,,reranked,1,d4287,0.8698301315307617,2.8743109703063965
